,Name,Score rank,Popularity rank,Score,Episodes,Type,Link,Premiered,English name,Japanese name,Synonyms,Status,Aired,Broadcast,Producers,Licensors,Studios,Source,Genres,Duration,Rating,Members Favorites,Members Total,Members Watching,Members Completed,Members On-Hold,Members Dropped,Members Plan to Watch,Members score 10,Members score 9,Members score 8,Members score 7,Members score 6,Members score 5,Members score 4,Members score 3,Members score 2,Members score 1,F10
816,Devilman: Crybaby,817.0,141,7.81,10.0,ONA,https://myanimelist.net/anime/35120/Devilman__Crybaby,,Devilman: Crybaby,DEVILMAN crybaby,,Finished Airing ,"Jan 5, 2018 ",,"Aniplex, Dynamic Planning, Netflix ",,Science SARU ,Manga ,"Action, Dementia, Demons, Horror, Supernatural",25 min. per ep. ,R+ - Mild Nudity ,15099,745940,33257,546427,15647,21385,129224,67236.0,101792.0,125035.0,84816.0,37726.0,17171.0,10942.0,5008.0,3553.0,3974.0,0.0276322363279999
114,Mob Psycho 100,115.0,36,8.48,12.0,TV,https://myanimelist.net/anime/32182/Mob_Psycho_100,Summer 2016 ,Mob Psycho 100,モブサイコ100,"Mob Psycho Hyaku, Mob Psycho One Hundred",Finished Airing ,"Jul 11, 2016 to Sep 27, 2016 ",Tuesdays at 00:00 (JST) ,"Warner Bros. Japan, KlockWorx, BS Fuji, Hakuhodo DY Music & Pictures, Shogakukan ","Funimation, Crunchyroll ",Bones ,Web manga ,"Action, Slice of Life, Comedy, Supernatural",24 min. per ep. ,PG-13 - Teens 13 or older ,28743,1393494,74509,1043053,29268,21118,225546,149427.0,285874.0,277799.0,99993.0,22994.0,7898.0,2796.0,1043.0,580.0,1187.0,0.027556605464918848
307,Dororo,308.0,129,8.2,24.0,TV,https://myanimelist.net/anime/37520/Dororo,Winter 2019 ,Dororo,どろろ,Dororo to Hyakkimaru,Finished Airing ,"Jan 7, 2019 to Jun 24, 2019 ",Mondays at 22:30 (JST) ,Twin Engine ,Sentai Filmworks ,"Tezuka Productions, MAPPA ",Manga ,"Action, Adventure, Demons, Historical, Samurai, Shounen, Supernatural",24 min. per ep. ,R - 17+ (violence & profanity) ,11738,780448,101772,429331,36351,26442,186552,59442.0,105578.0,130682.0,66679.0,20221.0,7251.0,2406.0,836.0,318.0,469.0,0.027340210699902872
308,Dororo,309.0,129,8.2,24.0,TV,https://myanimelist.net/anime/37520/Dororo,Winter 2019 ,Dororo,どろろ,Dororo to Hyakkimaru,Finished Airing ,"Jan 7, 2019 to Jun 24, 2019 ",Mondays at 22:30 (JST) ,Twin Engine ,Sentai Filmworks ,"Tezuka Productions, MAPPA ",Manga ,"Action, Adventure, Demons, Historical, Samurai, Shounen, Supernatural",24 min. per ep. ,R - 17+ (violence & profanity) ,11761,781976,101849,430232,36410,26481,187004,59574.0,105795.0,130943.0,66796.0,20259.0,7267.0,2405.0,836.0,318.0,469.0,0.027336413841834172
731,Suzumiya Haruhi no Yuuutsu,733.0,132,7.86,14.0,TV,https://myanimelist.net/anime/849/Suzumiya_Haruhi_no_Yuuutsu,Spring 2006 ,The Melancholy of Haruhi Suzumiya,涼宮ハルヒの憂鬱,Suzumiya Haruhi no Yuuutsu,Finished Airing ,"Apr 3, 2006 to Jul 3, 2006 ",Mondays at 00:00 (JST) ,"Lantis, Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx ","Funimation, Bandai Entertainment, Kadokawa Pictures USA ",Kyoto Animation ,Light novel ,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",23 min. per ep. ,PG-13 - Teens 13 or older ,13801,774623,30711,506034,25105,21084,191689,52946.0,87427.0,126539.0,89541.0,34391.0,14602.0,5953.0,2201.0,1317.0,1471.0,0.027272870992858186
45,Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen,46.0,128,8.7,12.0,TV,https://myanimelist.net/anime/40591/Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen,Spring 2020 ,Kaguya-sama: Love is War Season 2,かぐや様は告らせたい？～天才たちの恋愛頭脳戦～,"Kaguya Wants to be Confessed To: The Geniuses' War of Love and Brains 2nd Season, Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen 2nd Season, Kaguya-sama: Love is War 2nd Season",Finished Airing ,"Apr 11, 2020 to Jun 27, 2020 ",Saturdays at 23:30 (JST) ,"Aniplex, Mainichi Broadcasting System, Shueisha, JR East Marketing & Communications ",Aniplex of America ,A-1 Pictures ,Manga ,"Comedy, Psychological, Romance, School, Seinen",24 min. per ep. ,PG-13 - Teens 13 or older ,14905,783027,75460,551226,11860,5599,138882,109692.0,178912.0,132832.0,42061.0,9371.0,3036.0,910.0,338.0,217.0,710.0,0.027039725992605575
99,Steins;Gate 0,100.0,181,8.51,23.0,TV,https://myanimelist.net/anime/30484/Steins_Gate_0,Spring 2018 ,Steins;Gate 0,シュタインズ・ゲート ゼロ,"Steins,Gate Zero",Finished Airing ,"Apr 12, 2018 to Sep 27, 2018 ",Thursdays at 01:35 (JST) ,"Frontier Works, Media Factory, Kadokawa Shoten, Movic ",Funimation ,White Fox ,Visual novel ,"Sci-Fi, Psychological, Drama, Thriller",23 min. per ep. ,PG-13 - Teens 13 or older ,8743,638091,61386,325262,21232,13412,216799,81631.0,86800.0,66867.0,31360.0,12112.0,5354.0,3429.0,1691.0,1002.0,1458.0,0.026879869151637755
163,Tensei shitara Slime Datta Ken 2nd Season,164.0,306,8.39,12.0,TV,https://myanimelist.net/anime/39551/Tensei_shitara_Slime_Datta_Ken_2nd_Season,Winter 2021 ,That Time I Got Reincarnated as a Slime Season 2,転生したらスライムだった件,Tensura 2,Finished Airing ,"Jan 12, 2021 to Mar 30, 2021 ",Tuesdays at 23:00 (JST) ,Kodansha ,Funimation ,8bit ,Light novel ,"Action, Adventure, Comedy, Demons, Magic, Fantasy",23 min. per ep. ,PG-13 - Teens 13 or older ,6231,477863,87686,236451,4531,2674,146521,40297.0,61421.0,71794.0,29788.0,7424.0,2280.0,848.0,375.0,143.0,302.0,0.0263521829047033
478,Lovely★Complex,479.0,316,8.05,24.0,TV,https://myanimelist.net/anime/2034/Lovely★Complex,Spring 2007 ,Lovely Complex,ラブ★コン,"Love★Com, Love Com",Finished Airing ,"Apr 7, 2007 to Sep 29, 2007 ",,"TBS, TAP, Sony Music Entertainment, Shueisha, Nichion ",Discotek Media ,Toei Animation ,Manga ,"Comedy, Romance, Shoujo",24 min. per ep. ,PG-13 - Teens 13 or older ,7819,461161,19338,296791,14967,15676,114389,38071.0,52656.0,70188.0,47495.0,17501.0,7248.0,2513.0,903.0,487.0,436.0,0.02634513849813505
730,Soul Eater,732.0,49,7.86,51.0,TV,https://myanimelist.net/anime/3588/Soul_Eater,Spring 2008 ,Soul Eater,ソウルイーター,,Finished Airing ,"Apr 7, 2008 to Mar 30, 2009 ",Mondays at 18:00 (JST) ,"TV Tokyo, Aniplex, Dentsu, Media Factory ",Funimation ,Bones ,Manga ,"Action, Fantasy, Comedy, Supernatural, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,20980,1296691,93388,805104,81925,70465,245809,79380.0,139555.0,211677.0,164007.0,62349.0,26193.0,9317.0,3085.0,1490.0,1451.0,0.026058745205588346
536,Tate no Yuusha no Nariagari,537.0,81,8.0,25.0,TV,https://myanimelist.net/anime/35790/Tate_no_Yuusha_no_Nariagari,Winter 2019 ,The Rising of the Shield Hero,盾の勇者の成り上がり,,Finished Airing ,"Jan 9, 2019 to Jun 26, 2019 ",Wednesdays at 22:00 (JST) ,"Frontier Works, AT-X, Nippon Columbia, Glovision, Good Smile Company, Sammy, Kadokawa Media House, NTT Plala, Kadokawa, Crunchyroll SC Anime Fund ",Funimation ,Kinema Citrus ,Light novel ,"Action, Adventure, Drama, Fantasy",24 min. per ep. ,PG-13 - Teens 13 or older ,18563,1024838,105325,731692,17776,29946,140099,96694.0,147510.0,190386.0,114875.0,42637.0,18729.0,9271.0,4327.0,2132.0,2298.0,0.025369964411255008
498,Kaichou wa Maid-sama!,499.0,95,8.04,26.0,TV,https://myanimelist.net/anime/7054/Kaichou_wa_Maid-sama,Spring 2010 ,Maid Sama!,会長はメイド様!,Class President is a Maid!,Finished Airing ,"Apr 2, 2010 to Sep 24, 2010 ",Fridays at 01:55 (JST) ,"Geneon Universal Entertainment, TBS, Hakusensha, Half H.P Studio ",Sentai Filmworks ,J.C.Staff ,Manga ,"Comedy, Romance, School, Shoujo",24 min. per ep. ,PG-13 - Teens 13 or older ,18087,955382,44567,716530,25361,26789,142135,99280.0,123602.0,161485.0,111479.0,42186.0,18361.0,6438.0,2489.0,1288.0,1214.0,0.025242488102382315
166,Kiseijuu: Sei no Kakuritsu,167.0,38,8.38,24.0,TV,https://myanimelist.net/anime/22535/Kiseijuu__Sei_no_Kakuritsu,Fall 2014 ,Parasyte -the maxim-,寄生獣 セイの格率,"Parasite, Parasitic Beasts, Parasyte",Finished Airing ,"Oct 9, 2014 to Mar 26, 2015 ",Thursdays at 01:29 (JST) ,"VAP, Kodansha, Nippon Television Network, Forecast Communications ",Sentai Filmworks ,Madhouse ,Manga ,"Action, Sci-Fi, Horror, Psychological, Drama, Seinen",23 min. per ep. ,R - 17+ (violence & profanity) ,26085,1366320,72314,1034275,33351,23951,202429,148380.0,262783.0,265220.0,121881.0,33953.0,11722.0,4089.0,1358.0,661.0,1001.0,0.02522056513016364
1059,Fruits Basket,1060.0,325,7.69,26.0,TV,https://myanimelist.net/anime/120/Fruits_Basket,Summer 2001 ,Fruits Basket,フルーツバスケット,Furuba,Finished Airing ,"Jul 5, 2001 to Dec 27, 2001 ",Thursdays at 18:00 (JST) ,"TV Tokyo, Nihon Ad Systems, King Records ",Funimation ,Studio Deen ,Manga ,"Slice of Life, Comedy, Supernatural, Drama, Romance, Shoujo",24 min. per ep. ,PG-13 - Teens 13 or older ,7786,449166,17158,311561,13581,17698,89168,33021.0,42026.0,61752.0,59391.0,26804.0,13072.0,4482.0,1607.0,844.0,763.0,0.024990290825873587
492,Boku no Hero Academia,493.0,6,8.04,13.0,TV,https://myanimelist.net/anime/31964/Boku_no_Hero_Academia,Spring 2016 ,My Hero Academia,僕のヒーローアカデミア,,Finished Airing ,"Apr 3, 2016 to Jun 26, 2016 ",Sundays at 17:00 (JST) ,"Dentsu, Mainichi Broadcasting System, Movic, TOHO animation, Shueisha ",Funimation ,Bones ,Manga ,"Action, Comedy, School, Shounen, Super Power",24 min. per ep. ,PG-13 - Teens 13 or older ,46728,2160782,100447,1877855,20517,22637,139326,208587.0,344718.0,471334.0,305515.0,96372.0,36890.0,10986.0,4407.0,2208.0,3858.0,0.024883710403625414
358,Fullmetal Alchemist,359.0,56,8.15,51.0,TV,https://myanimelist.net/anime/121/Fullmetal_Alchemist,Fall 2003 ,Fullmetal Alchemist,鋼の錬金術師,"Hagane no Renkinjutsushi, FMA, Full Metal Alchemist",Finished Airing ,"Oct 4, 2003 to Oct 2, 2004 ",Saturdays at 18:00 (JST) ,"Aniplex, Dentsu, Square Enix, Mainichi Broadcasting System ","Funimation, Aniplex of America ",Bones ,Manga ,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,22934,1217581,56306,925079,44073,41416,150707,128636.0,184101.0,223162.0,143044.0,47733.0,17451.0,6327.0,1909.0,1045.0,1293.0,0.024791396194270975
84,One Punch Man,85.0,5,8.55,12.0,TV,https://myanimelist.net/anime/30276/One_Punch_Man,Fall 2015 ,One Punch Man,ワンパンマン,"One Punch-Man, One-Punch Man, OPM",Finished Airing ,"Oct 5, 2015 to Dec 21, 2015 ",Mondays at 01:05 (JST) ,"TV Tokyo, Bandai Visual, Lantis, Asatsu DK, Banpresto, Good Smile Company, Shueisha, JR East Marketing & Communications ",VIZ Media ,Madhouse ,Web manga ,"Action, Sci-Fi, Comedy, Parody, Super Power, Supernatural",24 min. per ep. ,R - 17+ (violence & profanity) ,49865,2330306,104283,2020248,33359,29528,142888,383351.0,508091.0,453454.0,195298.0,53514.0,19955.0,6309.0,2504.0,1569.0,2911.0,0.02468261322372303
71,Fate/Zero 2nd Season,72.0,109,8.59,12.0,TV,https://myanimelist.net/anime/11741/Fate_Zero_2nd_Season,Spring 2012 ,Fate/Zero Season 2,フェイト/ゼロ 2ndシーズン,Fate/Zero Second Season,Finished Airing ,"Apr 8, 2012 to Jun 24, 2012 ",Sundays at 00:00 (JST) ,"Aniplex, Nitroplus, Seikaisha, Notes ",Aniplex of America ,ufotable ,Light novel ,"Action, Supernatural, Magic, Fantasy",24 min. per ep. ,R - 17+ (violence & profanity) ,16904,864860,23018,694017,8817,4992,134016,132707.0,182589.0,146609.0,60899.0,16688.0,5665.0,2146.0,782.0,452.0,1038.0,0.024356752068032915
208,Dr. Stone,209.0,72,8.32,24.0,TV,https://myanimelist.net/anime/38691/Dr_Stone,Summer 2019 ,Dr. Stone,ドクターストーン,,Finished Airing ,"Jul 5, 2019 to Dec 13, 2019 ",Fridays at 22:00 (JST) ,"TOHO animation, Shueisha ","Funimation, Crunchyroll ",TMS Entertainment ,Manga ,"Sci-Fi, Adventure, Comedy, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,18214,1116749,131488,754116,32819,33274,165052,107971.0,188996.0,219163.0,101632.0,27596.0,10660.0,4357.0,1624.0,881.0,1027.0,0.02415278286099221
1616,Guilty Crown,1617.0,84,7.49,22.0,TV,https://myanimelist.net/anime/10793/Guilty_Crown,Fall 2011 ,Guilty Crown,ギルティクラウン,GUILTY CROWN,Finished Airing ,"Oct 14, 2011 to Mar 23, 2012 ",Fridays at 01:15 (JST) ,"Aniplex, Dentsu, Movic, Fuji TV, Fujipacific Music ",Funimation ,Production I.G ,Original ,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",24 min. per ep. ,R - 17+ (violence & profanity) ,15655,1003422,48429,651912,33672,51701,217708,68292.0,85438.0,128353.0,121912.0,63803.0,32582.0,19751.0,9006.0,4603.0,3685.0,0.024013977346635743
439,Tensei shitara Slime Datta Ken,440.0,110,8.09,24.0,TV,https://myanimelist.net/anime/37430/Tensei_shitara_Slime_Datta_Ken,Fall 2018 ,That Time I Got Reincarnated as a Slime,転生したらスライムだった件,TenSura,Finished Airing ,"Oct 2, 2018 to Mar 19, 2019 ",Tuesdays at 00:00 (JST) ,"Lantis, Kodansha, BS11, Bandai Namco Arts, Micro Magazine Publishing ",Funimation ,8bit ,Light novel ,"Action, Adventure, Comedy, Demons, Magic, Fantasy",23 min. per ep. ,PG-13 - Teens 13 or older ,14762,866986,92818,615649,18321,21263,118935,74544.0,124152.0,171500.0,97478.0,30905.0,12224.0,4579.0,1819.0,794.0,1195.0,0.023977948473886908
319,Death Parade,320.0,47,8.19,12.0,TV,https://myanimelist.net/anime/28223/Death_Parade,Winter 2015 ,Death Parade,デス・パレード,,Finished Airing ,"Jan 10, 2015 to Mar 28, 2015 ",Saturdays at 01:58 (JST) ,"VAP, DAX Production, Nippon Television Network ",Funimation ,Madhouse ,Original ,"Game, Mystery, Psychological, Drama, Thriller",23 min. per ep. ,R - 17+ (violence & profanity) ,21965,1316754,65452,925077,37664,29098,259463,115427.0,202932.0,241936.0,132218.0,43163.0,15761.0,5437.0,1705.0,786.0,921.0,0.02374396942092388
651,Tonikaku Kawaii,652.0,362,7.93,12.0,TV,https://myanimelist.net/anime/41389/Tonikaku_Kawaii,Fall 2020 ,TONIKAWA: Over the Moon For You,トニカクカワイイ,"Generally Cute, Fly Me to the Moon",Finished Airing ,"Oct 3, 2020 to Dec 19, 2020 ",Saturdays at 01:05 (JST) ,"Shogakukan-Shueisha Productions, Warner Bros. Japan, KlockWorx, Shogakukan, Crunchyroll SC Anime Fund ",,Seven Arcs ,Manga ,"Comedy, Romance, Shounen",23 min. per ep. ,PG-13 - Teens 13 or older ,5642,406395,56079,237676,10210,10884,91546,31921.0,40725.0,71030.0,49015.0,16232.0,5938.0,2150.0,991.0,465.0,523.0,0.02373819821942476
296,Higurashi no Naku Koro ni Kai,297.0,365,8.21,24.0,TV,https://myanimelist.net/anime/1889/Higurashi_no_Naku_Koro_ni_Kai,Summer 2007 ,When They Cry: Kai,ひぐらしのなく頃に解,"Higurashi no Naku Koro ni 2, Higurashi no Naku Koro ni 2nd Series, Higurashi no Nakukoro ni 2nd Season, The Moment the Cicadas Cry 2",Finished Airing ,"Jul 6, 2007 to Dec 18, 2007 ",Fridays at 02:30 (JST) ,"Geneon Universal Entertainment, Frontier Works, Sotsu, Movic ",Sentai Filmworks ,Studio Deen ,Visual novel ,"Mystery, Psychological, Supernatural, Thriller",24 min. per ep. ,R - 17+ (violence & profanity) ,6244,403720,17018,265433,12637,9872,98760,42884.0,55442.0,58182.0,34144.0,13626.0,5745.0,2686.0,1126.0,679.0,641.0,0.023523827105145178
295,Higurashi no Naku Koro ni Kai,296.0,366,8.21,24.0,TV,https://myanimelist.net/anime/1889/Higurashi_no_Naku_Koro_ni_Kai,Summer 2007 ,When They Cry: Kai,ひぐらしのなく頃に解,"Higurashi no Naku Koro ni 2, Higurashi no Naku Koro ni 2nd Series, Higurashi no Nakukoro ni 2nd Season, The Moment the Cicadas Cry 2",Finished Airing ,"Jul 6, 2007 to Dec 18, 2007 ",Fridays at 02:30 (JST) ,"Geneon Universal Entertainment, Frontier Works, Sotsu, Movic ",Sentai Filmworks ,Studio Deen ,Visual novel ,"Mystery, Psychological, Supernatural, Thriller",24 min. per ep. ,R - 17+ (violence & profanity) ,6233,403414,16994,265267,12632,9867,98654,42859.0,55411.0,58140.0,34122.0,13611.0,5737.0,2681.0,1125.0,680.0,641.0,0.02349708030022581
837,Tokyo Ghoul,838.0,7,7.8,12.0,TV,https://myanimelist.net/anime/22319/Tokyo_Ghoul,Summer 2014 ,Tokyo Ghoul,東京喰種-トーキョーグール-,"Tokyo Kushu, Toukyou Kushu, Toukyou Ghoul",Finished Airing ,"Jul 4, 2014 to Sep 19, 2014 ",Fridays at 00:00 (JST) ,"Marvelous AQL, TC Entertainment, Shueisha ",Funimation ,Studio Pierrot ,Manga ,"Action, Mystery, Horror, Psychological, Supernatural, Drama, Seinen",24 min. per ep. ,R - 17+ (violence & profanity) ,40560,2090462,81765,1757523,27137,42653,181384,207357.0,274636.0,387479.0,292640.0,124601.0,56863.0,27101.0,11201.0,5630.0,5229.0,0.023077934115229216
838,Tokyo Ghoul,838.0,7,7.8,12.0,TV,https://myanimelist.net/anime/22319/Tokyo_Ghoul,Summer 2014 ,Tokyo Ghoul,東京喰種-トーキョーグール-,"Tokyo Kushu, Toukyou Kushu, Toukyou Ghoul",Finished Airing ,"Jul 4, 2014 to Sep 19, 2014 ",Fridays at 00:00 (JST) ,"Marvelous AQL, TC Entertainment, Shueisha ",Funimation ,Studio Pierrot ,Manga ,"Action, Mystery, Horror, Psychological, Supernatural, Drama, Seinen",24 min. per ep. ,R - 17+ (violence & profanity) ,40560,2090462,81765,1757523,27137,42653,181384,207357.0,274636.0,387479.0,292640.0,124601.0,56863.0,27101.0,11201.0,5630.0,5229.0,0.023077934115229216
1414,Elfen Lied,1415.0,55,7.55,13.0,TV,https://myanimelist.net/anime/226/Elfen_Lied,Summer 2004 ,Elfen Lied,エルフェンリート,"Elfen Song, Elfic Song",Finished Airing ,"Jul 25, 2004 to Oct 17, 2004 ",Sundays at 22:30 (JST) ,"VAP, Genco ",ADV Films ,Arms ,Manga ,"Action, Horror, Psychological, Supernatural, Drama, Romance, Seinen",25 min. per ep. ,R+ - Mild Nudity ,20891,1245110,38668,921161,28927,42191,214163,103873.0,130569.0,179542.0,161199.0,81424.0,38979.0,22890.0,11690.0,7733.0,5782.0,0.0226789887978323
249,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,250.0,126,8.26,13.0,TV,https://myanimelist.net/anime/23847/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Zoku,Spring 2015 ,My Teen Romantic Comedy SNAFU TOO!,やはり俺の青春ラブコメはまちがっている。続,"Oregairu 2, My Teen Romantic Comedy SNAFU 2, Yahari Ore no Seishun Love Comedy wa Machigatteiru. Second Season, Yahari Ore no Seishun Love Comedy wa Machigatteiru. 2nd Season",Finished Airing ,"Apr 3, 2015 to Jun 26, 2015 ",Fridays at 01:28 (JST) ,"TBS, Marvelous AQL, NBCUniversal Entertainment Japan ",Sentai Filmworks ,feel. ,Light novel ,"Slice of Life, Comedy, Drama, Romance, School",24 min. per ep. ,PG-13 - Teens 13 or older ,14361,785360,28377,640427,10322,7193,99041,86543.0,140043.0,165232.0,79596.0,24188.0,8448.0,3315.0,1177.0,510.0,713.0,0.022424101419833954
1569,Mirai Nikki (TV),1570.0,22,7.51,26.0,TV,https://myanimelist.net/anime/10620/Mirai_Nikki_TV,Fall 2011 ,The Future Diary,未来日記,"Mirai Nikki, Mirai Nikki (2011)",Finished Airing ,"Oct 9, 2011 to Apr 15, 2012 ",Sundays at 23:00 (JST) ,"Lantis, Kadokawa Shoten, Rakuonsha, Kadokawa Pictures Japan, KlockWorx, chara-ani.com, 12 Diary Holders, Dwango, Sakura Create ",Funimation ,Asread ,Manga ,"Action, Mystery, Psychological, Supernatural, Thriller, Shounen",23 min. per ep. ,R+ - Mild Nudity ,27030,1624989,70334,1215860,41191,59024,238580,130057.0,178935.0,242973.0,207602.0,110153.0,55824.0,35642.0,18071.0,10387.0,8036.0,0.022231177931669763
150,Usagi Drop,151.0,358,8.41,11.0,TV,https://myanimelist.net/anime/10162/Usagi_Drop,Summer 2011 ,Bunny Drop,うさぎドロップ,Usagi Drop,Finished Airing ,"Jul 8, 2011 to Sep 16, 2011 ",Fridays at 00:45 (JST) ,"Fuji TV, Tohokushinsha Film Corporation, Sony Music Entertainment, Sakura Create, Fujipacific Music ","NIS America, Inc. ",Production I.G ,Manga ,"Slice of Life, Josei",22 min. per ep. ,PG-13 - Teens 13 or older ,5549,408722,14983,250566,9192,5678,128303,36732.0,65650.0,63268.0,28686.0,7846.0,2538.0,698.0,257.0,160.0,600.0,0.022145861768955086
133,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,134.0,150,8.43,24.0,TV,https://myanimelist.net/anime/26055/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders_2nd_Season,Winter 2015 ,JoJo's Bizarre Adventure: Stardust Crusaders - Battle in Egypt,ジョジョの奇妙な冒険 スターダストクルセイダース,"JoJo's Bizarre Adventure Part 3, JoJo's Bizarre Adventure: Stardust Crusaders - Egypt Arc",Finished Airing ,"Jan 10, 2015 to Jun 20, 2015 ",Saturdays at 00:30 (JST) ,"Yomiko Advertising, Warner Bros. Japan, Kamikaze Douga, KlockWorx, Shueisha ",VIZ Media ,David Production ,Manga ,"Action, Adventure, Supernatural, Drama, Shounen",23 min. per ep. ,R - 17+ (violence & profanity) ,13646,717904,23267,623682,5832,3486,61637,109303.0,147372.0,149691.0,67892.0,19023.0,6120.0,2240.0,870.0,415.0,1103.0,0.02187973999570294
1057,Fairy Tail (2014),1058.0,135,7.69,102.0,TV,https://myanimelist.net/anime/22043/Fairy_Tail_2014,Spring 2014 ,Fairy Tail Series 2,FAIRY TAIL（フェアリーテイル）,Fairy Tail Season 2,Finished Airing ,"Apr 5, 2014 to Mar 26, 2016 ",Saturdays at 10:30 (JST) ,"TV Tokyo, Dentsu ",Funimation ,"A-1 Pictures, Bridge ",Manga ,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,10318,764891,102898,475872,45366,53804,86951,77504.0,74274.0,97878.0,86885.0,46208.0,26057.0,13096.0,6041.0,3399.0,3163.0,0.021682301122991056
1058,Fairy Tail (2014),1059.0,135,7.69,102.0,TV,https://myanimelist.net/anime/22043/Fairy_Tail_2014,Spring 2014 ,Fairy Tail Series 2,FAIRY TAIL（フェアリーテイル）,Fairy Tail Season 2,Finished Airing ,"Apr 5, 2014 to Mar 26, 2016 ",Saturdays at 10:30 (JST) ,"TV Tokyo, Dentsu ",Funimation ,"A-1 Pictures, Bridge ",Manga ,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,10324,765622,102935,476346,45404,53856,87081,77548.0,74325.0,97980.0,86990.0,46251.0,26093.0,13110.0,6051.0,3408.0,3168.0,0.02167332149320032
264,Shokugeki no Souma,265.0,52,8.25,24.0,TV,https://myanimelist.net/anime/28171/Shokugeki_no_Souma,Spring 2015 ,Food Wars! Shokugeki no Soma,食戟のソーマ,"Shokugeki no Soma, Food Wars: Shokugeki no Soma",Finished Airing ,"Apr 4, 2015 to Sep 26, 2015 ",Saturdays at 02:25 (JST) ,"Dentsu, Frontier Works, Mainichi Broadcasting System, Magic Capsule, Warner Bros. Japan, KlockWorx, Showgate, Shueisha, I Will ",Sentai Filmworks ,J.C.Staff ,Manga ,"Ecchi, School, Shounen",25 min. per ep. ,PG-13 - Teens 13 or older ,20953,1270657,72891,970277,29458,31100,166931,121384.0,207029.0,252641.0,133516.0,38619.0,14126.0,5198.0,2002.0,1170.0,1689.0,0.021594864147042547
557,Noragami,558.0,20,7.99,12.0,TV,https://myanimelist.net/anime/20507/Noragami,Winter 2014 ,Noragami,ノラガミ,,Finished Airing ,"Jan 5, 2014 to Mar 23, 2014 ",Sundays at 23:30 (JST) ,"Avex Entertainment, Dentsu, Shochiku, Kodansha, Movic, Ai Addiction, Lawson HMV Entertainment, A-Sketch ",Funimation ,Bones ,Manga ,"Action, Adventure, Comedy, Supernatural, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,27412,1660004,68828,1270981,33820,26201,260174,121064.0,215749.0,337213.0,218280.0,65963.0,23049.0,6383.0,2020.0,931.0,1004.0,0.021567592277146552
51,Howl no Ugoku Shiro,52.0,100,8.66,1.0,Movie,https://myanimelist.net/anime/431/Howl_no_Ugoku_Shiro,,Howl's Moving Castle,ハウルの動く城,,Finished Airing ,"Nov 20, 2004 ",,"d-rights, Tokuma Shoten ",Walt Disney Studios ,Studio Ghibli ,Novel ,"Adventure, Drama, Fantasy, Romance",1 hr. 59 min. ,G - All Ages ,17825,928361,9826,827167,2493,1004,87871,205301.0,182849.0,151034.0,68730.0,20348.0,7100.0,2433.0,820.0,393.0,714.0,0.021549457364715953
24,Kizumonogatari III: Reiketsu-hen,25.0,452,8.81,1.0,Movie,https://myanimelist.net/anime/31758/Kizumonogatari_III__Reiketsu-hen,,,傷物語〈Ⅲ冷血篇〉,"Koyomi Vamp, Kizumonogatari Part 3",Finished Airing ,"Jan 6, 2017 ",,"Aniplex, Kodansha ",,Shaft ,Light novel ,"Action, Mystery, Supernatural, Vampire",1 hr. 23 min. ,R - 17+ (violence & profanity) ,5173,337401,7484,240317,2172,1030,86398,60432.0,67877.0,41482.0,14317.0,4085.0,1464.0,620.0,301.0,166.0,664.0,0.02152573475867292
588,Zetsuen no Tempest,589.0,280,7.97,24.0,TV,https://myanimelist.net/anime/14075/Zetsuen_no_Tempest,Fall 2012 ,Blast of Tempest,絶園のテンペスト,Zetsuen no Tempest: The Civilization Blaster,Finished Airing ,"Oct 5, 2012 to Mar 29, 2013 ",Fridays at 02:00 (JST) ,"Aniplex, Dentsu, Square Enix, Mainichi Broadcasting System, Yahoo! Japan ",Aniplex of America ,Bones ,Manga ,"Action, Mystery, Psychological, Drama, Magic, Fantasy, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,5964,500798,29015,277754,21003,19585,153441,30358.0,50991.0,69514.0,46950.0,18074.0,7856.0,3110.0,1110.0,520.0,433.0,0.021472238023574817
